year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2013,2,73935X 95 2,,POWERSHARES ETF TRUST,PUT,,73935X,95,2,73935X95,73935X952
2013,2,413216 95 0,,HARMONY GOLD MNG LTD,PUT,,413216,95,0,41321695,413216950
2013,2,M22465 90 4,,CHECK POINT SOFTWARE TECH LT,CALL,,M22465,90,4,M2246590,M22465904
2013,2,73936B 95 1,,POWERSHS DB MULTI SECT COMM,PUT,,73936B,95,1,73936B95,73936B951
2013,2,886885 10 2,*,TILLYS INC,CL A,,886885,10,2,88688510,886885102
2013,2,464287 95 1,,ISHARES TR,PUT,,464287,95,1,46428795,464287951
2013,2,33733A 10 2,*,FIRST TR ISE CHINDIA INDEX F,COM,,33733A,10,2,33733A10,33733A102
2013,2,540424 10 8,*,LOEWS CORP,COM,,540424,10,8,54042410,540424108
2013,2,46431W 20 0,,ISHARES U S ETF TR,ENH US SCP ETF,ADDED,46431W,20,0,46431W20,46431W200
2013,2,440452 95 0,,HORMEL FOODS CORP,PUT,,440452,95,0,44045295,440452950
2013,2,268461 10 0,,EGA EMERGING GLOBAL SHS TR,EGSHARE GEM COMP,,268461,10,0,26846110,268461100
2013,2,G0229R 90 8,,ALTERRA CAPITAL HOLDINGS LIM,CALL,DELETED,G0229R,90,8,G0229R90,G0229R908
2013,2,74347X 95 9,,PROSHARES TR,PUT,,74347X,95,9,74347X95,74347X959
2013,2,726900 10 3,*,PLANAR SYS INC,COM,,726900,10,3,72690010,726900103
2013,2,165167 BZ 9,,CHESAPEAKE ENERGY CORP,NOTE  2.500% 5/1,,165167,BZ,9,165167BZ,165167BZ9
2013,2,902641 62 0,,UBS AG JERSEY BRH,LKD ALRN NTGAS,,902641,62,0,90264162,902641620
2013,2,368682 95 0,,GENCORP INC,PUT,,368682,95,0,36868295,368682950
2013,2,262498 AB 4,,DRYSHIPS INC.,NOTE  5.000%12/0,,262498,AB,4,262498AB,262498AB4
2013,2,254709 90 8,,DISCOVER FINL SVCS,CALL,,254709,90,8,25470990,254709908
2013,2,716748 95 8,,PETROQUEST ENERGY INC,PUT,,716748,95,8,71674895,716748958
2013,2,413833 90 4,,HARRIS & HARRIS GROUP INC,CALL,,413833,90,4,41383390,413833904
2013,2,67069P 10 1,,NUVEEN MASS DIVID ADVANTAG M,COM SH BEN INT,,67069P,10,1,67069P10,67069P101
2013,2,707882 10 6,*,PENN VA CORP,COM,,707882,10,6,70788210,707882106
2013,2,01535P 95 6,,ALEXCO RESOURCE CORP,PUT,,01535P,95,6,01535P95,01535P956
2013,2,682189 AG 0,,ON SEMICONDUCTOR CORP,NOTE  2.625%12/1,,682189,AG,0,682189AG,682189AG0
2013,2,78355W 90 3,,RYDEX ETF TRUST,CALL,DELETED,78355W,90,3,78355W90,78355W903
2013,2,859152 10 0,*,STERIS CORP,COM,,859152,10,0,85915210,859152100
2013,2,664397 90 6,,NORTHEAST UTILS,CALL,,664397,90,6,66439790,664397906
2013,2,37950E 41 6,*,GLOBAL X FDS,SOCIAL MED ETF,,37950E,41,6,37950E41,37950E416
2013,2,950814 10 3,*,WESCO AIRCRAFT HLDGS INC,COM,,950814,10,3,95081410,950814103
2013,2,38173M 90 2,,GOLUB CAP BDC INC,CALL,,38173M,90,2,38173M90,38173M902
2013,2,464287 90 9,,ISHARES TR,CALL,,464287,90,9,46428790,464287909
2013,2,126408 95 3,,CSX CORP,PUT,,126408,95,3,12640895,126408953
2013,2,63888U 10 8,*,NATURAL GROCERS BY VITAMIN C,COM,,63888U,10,8,63888U10,63888U108
2013,2,78463X 54 1,,SPDR INDEX SHS FDS,GLB NAT RESRCE,,78463X,54,1,78463X54,78463X541
2013,2,446413 10 6,*,HUNTINGTON INGALLS INDS INC,COM,,446413,10,6,44641310,446413106
2013,2,02553E 90 6,,AMERICAN EAGLE OUTFITTERS NE,CALL,,02553E,90,6,02553E90,02553E906
2013,2,00246W 95 3,,AXT INC,PUT,,00246W,95,3,00246W95,00246W953
2013,2,26441C 20 4,*,DUKE ENERGY CORP NEW,COM NEW,,26441C,20,4,26441C20,26441C204
2013,2,48123V 10 2,*,J2 GLOBAL INC,COM,,48123V,10,2,48123V10,48123V102
2013,2,421924 90 9,,HEALTHSOUTH CORP,CALL,,421924,90,9,42192490,421924909
2013,2,639027 90 1,,NATURES SUNSHINE PRODUCTS IN,CALL,,639027,90,1,63902790,639027901
2013,2,67069X 10 4,,NUVEEN CA DIV ADVANTG MUN FD,COM,,67069X,10,4,67069X10,67069X104
2013,2,004239 90 9,,ACADIA RLTY TR,CALL,,004239,90,9,00423990,004239909
2013,2,892000 90 0,,TOWERSTREAM CORP,CALL,,892000,90,0,89200090,892000900
2013,2,10552T 90 7,,BRF SA,CALL,,10552T,90,7,10552T90,10552T907
2013,2,892918 10 3,*,TRANSACT TECHNOLOGIES INC,COM,,892918,10,3,89291810,892918103
2013,2,74973W 95 7,,RTI INTL METALS INC,PUT,,74973W,95,7,74973W95,74973W957
2013,2,383082 10 4,*,GORMAN RUPP CO,COM,,383082,10,4,38308210,383082104
2013,2,54619P 10 4,,LOUISANA BANCORP INC NEW,COM,,54619P,10,4,54619P10,54619P104
2013,2,625383 10 4,*,MULTI COLOR CORP,COM,,625383,10,4,62538310,625383104
2013,2,60786L 90 7,,MODUSLINK GLOBAL SOLUTIONS I,CALL,,60786L,90,7,60786L90,60786L907
2013,2,876511 95 6,,TASEKO MINES LTD,PUT,,876511,95,6,87651195,876511956
2013,2,410867 90 5,,HANOVER INS GROUP INC,CALL,,410867,90,5,41086790,410867905
2013,2,29244A 10 2,,EMPRESA DIST Y COMERCIAL NOR,SPON ADR,,29244A,10,2,29244A10,29244A102
2013,2,50212V 95 0,,LPL FINL HLDGS INC,PUT,,50212V,95,0,50212V95,50212V950
2013,2,74347W 95 9,,PROSHARES TR II,PUT,,74347W,95,9,74347W95,74347W959
2013,2,204429 10 4,,COMPANIA CERVECERIAS UNIDAS,SPONSORED ADR,,204429,10,4,20442910,204429104
