year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2016,3,86800U 95 4,,SUPER MICRO COMPUTER INC,PUT,,86800U,95,4,86800U95,86800U954
2016,3,22542D 67 0,,CREDIT SUISSE NASSAU BRH,3X INVERS GOLD,,22542D,67,0,22542D67,22542D670
2016,3,882681 10 9,*,TEXAS ROADHOUSE INC,COM,,882681,10,9,88268110,882681109
2016,3,456837 10 3,*,ING GROEP N V,SPONSORED ADR,,456837,10,3,45683710,456837103
2016,3,37954Y 76 4,,GLOBAL X FDS,MILL THEMC ETF,,37954Y,76,4,37954Y76,37954Y764
2016,3,00191G 95 3,,ARC DOCUMENT SOLUTIONS INC,PUT,,00191G,95,3,00191G95,00191G953
2016,3,313549 40 4,*,FEDERAL MOGUL HOLDINGS CORP,COM,,313549,40,4,31354940,313549404
2016,3,732872 95 6,,POPEYES LA KITCHEN INC,PUT,,732872,95,6,73287295,732872956
2016,3,40051E 90 2,,GRUPO AEROPORTUARIO DEL SURE,CALL,,40051E,90,2,40051E90,40051E902
2016,3,78355W 10 6,*,RYDEX ETF TRUST,GUG S&P500 EQ WT,,78355W,10,6,78355W10,78355W106
2016,3,947075 AH 0,,WEATHERFORD INTL LTD,NOTE  5.875% 7/0,,947075,AH,0,947075AH,947075AH0
2016,3,Y26889 95 8,,GENER8 MARITIME INC,PUT,,Y26889,95,8,Y2688995,Y26889958
2016,3,126650 90 0,,CVS HEALTH CORP,CALL,,126650,90,0,12665090,126650900
2016,3,902641 62 0,,UBS AG JERSEY BRH,LKD ALRN NTGAS,,902641,62,0,90264162,902641620
2016,3,74874Q 95 0,,QUINSTREET INC,PUT,,74874Q,95,0,74874Q95,74874Q950
2016,3,781270 90 3,,RUDOLPH TECHNOLOGIES INC,CALL,,781270,90,3,78127090,781270903
2016,3,32076V 90 3,,FIRST MAJESTIC SILVER CORP,CALL,,32076V,90,3,32076V90,32076V903
2016,3,89417E 95 9,,TRAVELERS COMPANIES INC,PUT,,89417E,95,9,89417E95,89417E959
2016,3,493144 95 9,,KEY TRONICS CORP,PUT,,493144,95,9,49314495,493144959
2016,3,95058W 95 0,,WENDYS CO,PUT,,95058W,95,0,95058W95,95058W950
2016,3,682163 95 0,,ON DECK CAP INC,PUT,,682163,95,0,68216395,682163950
2016,3,M26895 10 8,*,CYREN LTD,SHS,,M26895,10,8,M2689510,M26895108
2016,3,58441K 10 0,*,MEDIA GEN INC NEW,COM,,58441K,10,0,58441K10,58441K100
